Date;Open;High;Low;Close;minutes
2014.04.10 16:50;0.942;0.9424;0.942;0.9423;117005
2014.04.10 16:55;0.9423;0.9423;0.9416;0.9417;117000
2014.04.10 17:00;0.9417;0.9418;0.9413;0.9414;116995
2014.04.10 17:05;0.9414;0.9416;0.9413;0.9416;116990
2014.04.10 17:10;0.9416;0.942;0.9415;0.9417;116985
2014.04.10 17:15;0.9417;0.9426;0.9417;0.9425;116980
2014.04.10 17:20;0.9425;0.9428;0.9423;0.9427;116975
2014.04.10 17:25;0.9427;0.9428;0.9424;0.9424;116970
2014.04.10 17:30;0.9424;0.9432;0.9424;0.9428;116965
2014.04.10 17:35;0.9428;0.9428;0.9425;0.9427;116960
2014.04.10 17:40;0.9427;0.9427;0.9422;0.9422;116955
2014.04.10 17:45;0.9422;0.9423;0.9421;0.9423;116950
2014.04.10 17:50;0.9423;0.9424;0.9421;0.9423;116945
2014.04.10 17:55;0.9423;0.9423;0.9422;0.9423;116940
2014.04.10 18:00;0.9423;0.9423;0.942;0.9421;116935
2014.04.10 18:05;0.9421;0.9421;0.9418;0.9418;116930
2014.04.10 18:10;0.9418;0.9421;0.9418;0.942;116925
2014.04.10 18:15;0.942;0.942;0.9418;0.9419;116920
2014.04.10 18:20;0.9419;0.9422;0.9419;0.942;116915
2014.04.10 18:25;0.942;0.9422;0.9419;0.9421;116910
2014.04.10 18:30;0.9421;0.9422;0.9421;0.9422;116905
2014.04.10 18:35;0.9422;0.9423;0.9421;0.9422;116900
2014.04.10 18:40;0.9422;0.9422;0.9417;0.9418;116895
2014.04.10 18:45;0.9418;0.9421;0.9417;0.9421;116890
2014.04.10 18:50;0.9421;0.9422;0.942;0.9421;116885
2014.04.10 18:55;0.9421;0.9424;0.9417;0.9418;116880
2014.04.10 19:00;0.9418;0.9421;0.9417;0.942;116875
2014.04.10 19:05;0.942;0.9422;0.9419;0.942;116870
2014.04.10 19:10;0.942;0.9424;0.942;0.9424;116865
2014.04.10 19:15;0.9424;0.9424;0.942;0.9421;116860
2014.04.10 19:20;0.9421;0.9426;0.9421;0.9423;116855
2014.04.10 19:25;0.9423;0.9425;0.9422;0.9423;116850
2014.04.10 19:30;0.9423;0.9423;0.9422;0.9422;116845
2014.04.10 19:35;0.9422;0.9424;0.9421;0.9423;116840
2014.04.10 19:40;0.9423;0.9424;0.9422;0.9422;116835
2014.04.10 19:45;0.9422;0.9423;0.9422;0.9422;116830
2014.04.10 19:50;0.9422;0.9422;0.9421;0.9421;116825
2014.04.10 19:55;0.9421;0.9424;0.9421;0.9422;116820
2014.04.10 20:00;0.9422;0.9422;0.942;0.9421;116815
2014.04.10 20:05;0.9421;0.9422;0.942;0.9422;116810
2014.04.10 20:10;0.9422;0.9423;0.9421;0.9422;116805
2014.04.10 20:15;0.9422;0.9423;0.9422;0.9422;116800
2014.04.10 20:20;0.9422;0.9426;0.9421;0.9424;116795
2014.04.10 20:25;0.9424;0.9425;0.9424;0.9424;116790
2014.04.10 20:30;0.9424;0.9425;0.9423;0.9425;116785
2014.04.10 20:35;0.9425;0.9425;0.9423;0.9424;116780
2014.04.10 20:40;0.9424;0.9426;0.9424;0.9425;116775
2014.04.10 20:45;0.9425;0.9426;0.9424;0.9425;116770
2014.04.10 20:50;0.9425;0.9426;0.9424;0.9425;116765
2014.04.10 20:55;0.9425;0.9426;0.9424;0.9425;116760
2014.04.10 21:00;0.9425;0.9425;0.9422;0.9422;116755
2014.04.10 21:05;0.9422;0.9423;0.9419;0.942;116750
2014.04.10 21:10;0.942;0.942;0.9415;0.9416;116745
2014.04.10 21:15;0.9416;0.9416;0.9411;0.9415;116740
2014.04.10 21:20;0.9415;0.9417;0.9412;0.9413;116735
2014.04.10 21:25;0.9413;0.9414;0.9411;0.9413;116730
2014.04.10 21:30;0.9413;0.9413;0.941;0.9411;116725
2014.04.10 21:35;0.9411;0.9416;0.9411;0.9416;116720
2014.04.10 21:40;0.9416;0.9416;0.9413;0.9413;116715
2014.04.10 21:45;0.9413;0.9417;0.9413;0.9417;116710
2014.04.10 21:50;0.9417;0.9417;0.9415;0.9415;116705
2014.04.10 21:55;0.9415;0.9415;0.9412;0.9413;116700
2014.04.10 22:00;0.9413;0.9413;0.9411;0.9412;116695
2014.04.10 22:05;0.9412;0.9414;0.9412;0.9412;116690
2014.04.10 22:10;0.9412;0.9413;0.9412;0.9412;116685
2014.04.10 22:15;0.9412;0.9413;0.9411;0.9412;116680
2014.04.10 22:20;0.9412;0.9412;0.9411;0.9412;116675
2014.04.10 22:25;0.9412;0.9416;0.9412;0.9414;116670
2014.04.10 22:30;0.9414;0.9415;0.9413;0.9413;116665
2014.04.10 22:35;0.9413;0.9413;0.9412;0.9412;116660
2014.04.10 22:40;0.9412;0.9415;0.9412;0.9412;116655
2014.04.10 22:45;0.9412;0.9415;0.9412;0.9413;116650
2014.04.10 22:50;0.9413;0.9414;0.9413;0.9414;116645
2014.04.10 22:55;0.9414;0.9414;0.9412;0.9413;116640
2014.04.10 23:00;0.9413;0.9414;0.9413;0.9414;116635
2014.04.10 23:05;0.9414;0.9414;0.9412;0.9412;116630
2014.04.10 23:10;0.9412;0.9413;0.9411;0.9412;116625
2014.04.10 23:15;0.9412;0.9412;0.9406;0.9406;116620
2014.04.10 23:20;0.9406;0.9408;0.9405;0.9406;116615
2014.04.10 23:25;0.9406;0.9412;0.9405;0.9407;116610
2014.04.10 23:30;0.9407;0.9411;0.9405;0.9406;116605
2014.04.10 23:35;0.9406;0.9408;0.9405;0.9408;116600
2014.04.10 23:40;0.9408;0.9411;0.9407;0.9409;116595
2014.04.10 23:45;0.9409;0.9413;0.9409;0.9411;116590
2014.04.10 23:50;0.9411;0.9413;0.9411;0.9412;116585
2014.04.10 23:55;0.9412;0.9412;0.941;0.9411;116580
2014.04.11 0:00;0.9411;0.9413;0.9409;0.9411;116575
2014.04.11 0:05;0.9411;0.9412;0.941;0.9411;116570
2014.04.11 0:10;0.9411;0.9411;0.9409;0.941;116565
2014.04.11 0:15;0.941;0.941;0.9407;0.9409;116560
2014.04.11 0:20;0.9409;0.941;0.9407;0.941;116555
2014.04.11 0:25;0.941;0.9411;0.9408;0.9409;116550
2014.04.11 0:30;0.9409;0.941;0.9408;0.941;116545
2014.04.11 0:35;0.941;0.941;0.941;0.941;116540
2014.04.11 0:40;0.941;0.941;0.9409;0.941;116535
2014.04.11 0:45;0.941;0.9414;0.9409;0.9414;116530
2014.04.11 0:50;0.9414;0.9414;0.9413;0.9413;116525
2014.04.11 0:55;0.9414;0.9414;0.9411;0.9412;116520
2014.04.11 1:00;0.9413;0.9416;0.9412;0.9416;116515
2014.04.11 1:05;0.9416;0.9417;0.9415;0.9415;116510
2014.04.11 1:10;0.9415;0.9415;0.9414;0.9414;116505
2014.04.11 1:15;0.9414;0.9415;0.9413;0.9413;116500
2014.04.11 1:20;0.9413;0.9414;0.9413;0.9414;116495
2014.04.11 1:25;0.9414;0.9414;0.9412;0.9412;116490
2014.04.11 1:30;0.9412;0.9412;0.9409;0.9411;116485
2014.04.11 1:35;0.9411;0.9411;0.9408;0.941;116480
2014.04.11 1:40;0.941;0.9411;0.9409;0.9409;116475
2014.04.11 1:45;0.9409;0.9409;0.9404;0.9405;116470
2014.04.11 1:50;0.9405;0.9405;0.9396;0.9397;116465
2014.04.11 1:55;0.9397;0.9398;0.9396;0.9397;116460
2014.04.11 2:00;0.9397;0.9398;0.9392;0.9392;116455
2014.04.11 2:05;0.9392;0.9392;0.9383;0.9384;116450
2014.04.11 2:10;0.9384;0.9387;0.9379;0.9384;116445
2014.04.11 2:15;0.9384;0.9384;0.9376;0.938;116440
2014.04.11 2:20;0.938;0.9383;0.9376;0.9379;116435
2014.04.11 2:25;0.9379;0.9381;0.9376;0.938;116430
2014.04.11 2:30;0.938;0.9383;0.9379;0.9382;116425
2014.04.11 2:35;0.9382;0.9383;0.9378;0.938;116420
2014.04.11 2:40;0.938;0.9384;0.938;0.9381;116415
2014.04.11 2:45;0.9381;0.9384;0.9381;0.9382;116410
2014.04.11 2:50;0.9382;0.9384;0.9376;0.9379;116405
2014.04.11 2:55;0.9378;0.938;0.9374;0.9374;116400
2014.04.11 3:00;0.9374;0.9376;0.9371;0.9376;116395
2014.04.11 3:05;0.9376;0.9378;0.9376;0.9376;116390
2014.04.11 3:10;0.9376;0.9379;0.9376;0.9379;116385
2014.04.11 3:15;0.9379;0.938;0.9372;0.9372;116380
2014.04.11 3:20;0.9372;0.9373;0.9368;0.9371;116375
2014.04.11 3:25;0.9371;0.9376;0.9363;0.9363;116370
2014.04.11 3:30;0.9363;0.9374;0.9363;0.9371;116365
2014.04.11 3:35;0.9371;0.9371;0.9367;0.9369;116360
2014.04.11 3:40;0.9369;0.9374;0.9369;0.9373;116355
2014.04.11 3:45;0.9373;0.9378;0.9372;0.9377;116350
2014.04.11 3:50;0.9377;0.9381;0.9376;0.938;116345
2014.04.11 3:55;0.938;0.9381;0.9377;0.938;116340
2014.04.11 4:00;0.9379;0.938;0.9375;0.9376;116335
2014.04.11 4:05;0.9376;0.938;0.9375;0.9379;116330
2014.04.11 4:10;0.9379;0.9384;0.9379;0.9382;116325
2014.04.11 4:15;0.9382;0.9384;0.9382;0.9384;116320
2014.04.11 4:20;0.9384;0.9385;0.938;0.9384;116315
2014.04.11 4:25;0.9384;0.9384;0.9383;0.9383;116310
2014.04.11 4:30;0.9383;0.9385;0.9382;0.9383;116305
2014.04.11 4:35;0.9383;0.9384;0.9382;0.9383;116300
2014.04.11 4:40;0.9383;0.9387;0.9383;0.9385;116295
2014.04.11 4:45;0.9385;0.9385;0.9383;0.9383;116290
2014.04.11 4:50;0.9383;0.9383;0.9382;0.9382;116285
2014.04.11 4:55;0.9382;0.9382;0.9376;0.9378;116280
2014.04.11 5:00;0.9378;0.9379;0.9377;0.9379;116275
2014.04.11 5:05;0.9379;0.9381;0.9379;0.9381;116270
2014.04.11 5:10;0.9381;0.9383;0.9381;0.9381;116265
2014.04.11 5:15;0.9381;0.9381;0.9379;0.9379;116260
2014.04.11 5:20;0.9379;0.9381;0.9379;0.938;116255
2014.04.11 5:25;0.938;0.9381;0.9379;0.9381;116250
2014.04.11 5:30;0.9381;0.9383;0.938;0.9381;116245
2014.04.11 5:35;0.9381;0.9382;0.938;0.938;116240
2014.04.11 5:40;0.938;0.9382;0.938;0.9381;116235
2014.04.11 5:45;0.9381;0.9382;0.938;0.938;116230
2014.04.11 5:50;0.938;0.938;0.9377;0.9378;116225
2014.04.11 5:55;0.9378;0.9381;0.9378;0.9381;116220
2014.04.11 6:00;0.9381;0.9382;0.9381;0.9382;116215
2014.04.11 6:05;0.9382;0.9383;0.9381;0.9382;116210
2014.04.11 6:10;0.9382;0.9384;0.9381;0.9384;116205
2014.04.11 6:15;0.9384;0.9384;0.9383;0.9383;116200
2014.04.11 6:20;0.9383;0.9384;0.9382;0.9384;116195
2014.04.11 6:25;0.9384;0.9384;0.9382;0.9383;116190
2014.04.11 6:30;0.9383;0.9383;0.9382;0.9383;116185
2014.04.11 6:35;0.9383;0.9385;0.9383;0.9383;116180
2014.04.11 6:40;0.9383;0.9383;0.938;0.938;116175
2014.04.11 6:45;0.938;0.9381;0.9377;0.9377;116170
2014.04.11 6:50;0.9377;0.9378;0.9374;0.9375;116165
2014.04.11 6:55;0.9375;0.9376;0.9371;0.9373;116160
2014.04.11 7:00;0.9373;0.9376;0.9372;0.9373;116155
2014.04.11 7:05;0.9373;0.9373;0.9368;0.9369;116150
2014.04.11 7:10;0.9369;0.9369;0.9367;0.9368;116145
2014.04.11 7:15;0.9368;0.9371;0.9368;0.9371;116140
2014.04.11 7:20;0.9371;0.9372;0.937;0.9371;116135
2014.04.11 7:25;0.9371;0.9372;0.9369;0.9371;116130
2014.04.11 7:30;0.9371;0.9375;0.9371;0.9373;116125
2014.04.11 7:35;0.9373;0.9375;0.9372;0.9373;116120
2014.04.11 7:40;0.9373;0.9373;0.9367;0.9367;116115
2014.04.11 7:45;0.9367;0.937;0.9364;0.937;116110
2014.04.11 7:50;0.937;0.9375;0.9369;0.9375;116105
2014.04.11 7:55;0.9375;0.9375;0.9372;0.9375;116100
2014.04.11 8:00;0.9375;0.9378;0.9374;0.9377;116095
2014.04.11 8:05;0.9378;0.9378;0.9373;0.9378;116090
2014.04.11 8:10;0.9378;0.9378;0.9371;0.9372;116085
2014.04.11 8:15;0.9372;0.9374;0.9371;0.9374;116080
2014.04.11 8:20;0.9374;0.9375;0.9371;0.9373;116075
2014.04.11 8:25;0.9373;0.9374;0.9372;0.9373;116070
2014.04.11 8:30;0.9373;0.9377;0.9372;0.9373;116065
2014.04.11 8:35;0.9373;0.9374;0.9373;0.9373;116060
2014.04.11 8:40;0.9373;0.9374;0.9371;0.9371;116055
2014.04.11 8:45;0.9371;0.9372;0.9371;0.9372;116050
2014.04.11 8:50;0.9372;0.9374;0.9371;0.9374;116045
2014.04.11 8:55;0.9374;0.9375;0.9373;0.9374;116040
2014.04.11 9:00;0.9374;0.9379;0.9374;0.9379;116035
2014.04.11 9:05;0.9379;0.9379;0.9377;0.9377;116030
2014.04.11 9:10;0.9377;0.9383;0.9377;0.9381;116025
2014.04.11 9:15;0.9381;0.9383;0.9379;0.9382;116020
2014.04.11 9:20;0.9382;0.9383;0.938;0.9381;116015
2014.04.11 9:25;0.9381;0.9381;0.9379;0.938;116010
2014.04.11 9:30;0.938;0.9385;0.938;0.9383;116005
2014.04.11 9:35;0.9383;0.9383;0.9381;0.9383;116000
2014.04.11 9:40;0.9383;0.9384;0.9383;0.9383;115995
2014.04.11 9:45;0.9383;0.9384;0.9383;0.9384;115990
2014.04.11 9:50;0.9384;0.9385;0.9383;0.9384;115985
2014.04.11 9:55;0.9384;0.9386;0.9382;0.9384;115980
2014.04.11 10:00;0.9384;0.9391;0.9383;0.939;115975
2014.04.11 10:05;0.939;0.9395;0.939;0.9393;115970
2014.04.11 10:10;0.9393;0.9393;0.9389;0.939;115965
2014.04.11 10:15;0.939;0.9391;0.9389;0.939;115960
2014.04.11 10:20;0.939;0.9392;0.939;0.9392;115955
2014.04.11 10:25;0.9392;0.9393;0.9391;0.9391;115950
2014.04.11 10:30;0.9391;0.9392;0.939;0.9391;115945
2014.04.11 10:35;0.9391;0.9393;0.939;0.9392;115940
2014.04.11 10:40;0.9392;0.9392;0.9391;0.9391;115935
2014.04.11 10:45;0.9391;0.9391;0.939;0.9391;115930
2014.04.11 10:50;0.9391;0.9392;0.939;0.9391;115925
2014.04.11 10:55;0.9391;0.9393;0.9391;0.9393;115920
2014.04.11 11:00;0.9393;0.9397;0.9393;0.9395;115915
2014.04.11 11:05;0.9395;0.9398;0.9395;0.9396;115910
2014.04.11 11:10;0.9396;0.9396;0.9392;0.9395;115905
2014.04.11 11:15;0.9395;0.9397;0.9394;0.9397;115900
2014.04.11 11:20;0.9397;0.9399;0.9397;0.9399;115895
2014.04.11 11:25;0.9399;0.9404;0.9398;0.9404;115890
2014.04.11 11:30;0.9404;0.9404;0.9403;0.9403;115885
2014.04.11 11:35;0.9403;0.9405;0.9403;0.9404;115880
2014.04.11 11:40;0.9404;0.9416;0.9404;0.9415;115875
2014.04.11 11:45;0.9415;0.9417;0.9413;0.9416;115870
2014.04.11 11:50;0.9416;0.9416;0.9413;0.9415;115865
2014.04.11 11:55;0.9415;0.9424;0.9413;0.9422;115860
2014.04.11 12:00;0.9422;0.9426;0.9421;0.9426;115855
2014.04.11 12:05;0.9426;0.9426;0.9422;0.9424;115850
2014.04.11 12:10;0.9424;0.9427;0.9423;0.9423;115845
2014.04.11 12:15;0.9423;0.9423;0.9421;0.9421;115840
2014.04.11 12:20;0.9421;0.9424;0.9421;0.9424;115835
2014.04.11 12:25;0.9424;0.9425;0.9422;0.9424;115830
2014.04.11 12:30;0.9424;0.9426;0.9424;0.9424;115825
2014.04.11 12:35;0.9424;0.9424;0.9422;0.9422;115820
2014.04.11 12:40;0.9422;0.9423;0.9419;0.9419;115815
2014.04.11 12:45;0.9419;0.9419;0.9417;0.9417;115810
2014.04.11 12:50;0.9417;0.942;0.9416;0.9417;115805
2014.04.11 12:55;0.9417;0.942;0.9417;0.9417;115800
2014.04.11 13:00;0.9417;0.9419;0.9416;0.9416;115795
2014.04.11 13:05;0.9416;0.9416;0.9409;0.941;115790
2014.04.11 13:10;0.941;0.941;0.9403;0.9404;115785
2014.04.11 13:15;0.9404;0.9408;0.9402;0.9406;115780
2014.04.11 13:20;0.9406;0.9407;0.9398;0.9401;115775
2014.04.11 13:25;0.9401;0.9404;0.9395;0.9396;115770
2014.04.11 13:30;0.9396;0.9397;0.9387;0.9387;115765
2014.04.11 13:35;0.9387;0.939;0.9381;0.9387;115760
2014.04.11 13:40;0.9387;0.9391;0.9387;0.9391;115755
2014.04.11 13:45;0.9391;0.9395;0.9389;0.9394;115750
2014.04.11 13:50;0.9394;0.9394;0.9392;0.9393;115745
2014.04.11 13:55;0.9393;0.9395;0.9387;0.9389;115740
2014.04.11 14:00;0.9389;0.9394;0.9388;0.9393;115735
2014.04.11 14:05;0.9393;0.9394;0.9392;0.9393;115730
2014.04.11 14:10;0.9393;0.9393;0.9388;0.9391;115725
2014.04.11 14:15;0.9391;0.9393;0.9389;0.939;115720
2014.04.11 14:20;0.939;0.9391;0.9384;0.9384;115715
2014.04.11 14:25;0.9384;0.9392;0.9384;0.9391;115710
2014.04.11 14:30;0.9391;0.9391;0.9381;0.9389;115705
2014.04.11 14:35;0.9389;0.9391;0.9388;0.9389;115700
2014.04.11 14:40;0.9389;0.9391;0.9388;0.9389;115695
2014.04.11 14:45;0.9389;0.9394;0.9389;0.9393;115690
2014.04.11 14:50;0.9393;0.9394;0.9392;0.9393;115685
2014.04.11 14:55;0.9393;0.9393;0.9391;0.9391;115680
2014.04.11 15:00;0.9391;0.9393;0.939;0.9392;115675
2014.04.11 15:05;0.9392;0.9399;0.9392;0.9399;115670
2014.04.11 15:10;0.9399;0.9405;0.9399;0.9403;115665
2014.04.11 15:15;0.9403;0.9405;0.9401;0.9404;115660
2014.04.11 15:20;0.9404;0.9405;0.9398;0.9398;115655
2014.04.11 15:25;0.9398;0.9401;0.9398;0.9399;115650
2014.04.11 15:30;0.9399;0.9402;0.9399;0.9399;115645
2014.04.11 15:35;0.9399;0.9401;0.9398;0.9401;115640
2014.04.11 15:40;0.9401;0.9407;0.94;0.9406;115635
2014.04.11 15:45;0.9406;0.9406;0.9402;0.9403;115630
2014.04.11 15:50;0.9403;0.9406;0.9402;0.9404;115625
2014.04.11 15:55;0.9404;0.9406;0.9402;0.9404;115620
2014.04.11 16:00;0.9404;0.9406;0.9399;0.9401;115615
2014.04.11 16:05;0.9401;0.9409;0.94;0.9407;115610
2014.04.11 16:10;0.9407;0.941;0.9403;0.9406;115605
2014.04.11 16:15;0.9406;0.9409;0.9404;0.9406;115600
2014.04.11 16:20;0.9406;0.9407;0.9402;0.9407;115595
2014.04.11 16:25;0.9407;0.9409;0.9405;0.9406;115590
2014.04.11 16:30;0.9406;0.9409;0.9404;0.9407;115585
2014.04.11 16:35;0.9407;0.9409;0.9405;0.9406;115580
2014.04.11 16:40;0.9406;0.9409;0.9405;0.9406;115575
2014.04.11 16:45;0.9406;0.9406;0.9403;0.9404;115570
2014.04.11 16:50;0.9404;0.9408;0.9403;0.9407;115565
2014.04.11 16:55;0.9407;0.9407;0.9402;0.9403;115560
2014.04.11 17:00;0.9403;0.9405;0.9402;0.9403;115555
2014.04.11 17:05;0.9403;0.9406;0.9401;0.9405;115550
2014.04.11 17:10;0.9405;0.9408;0.9404;0.9407;115545
2014.04.11 17:15;0.9407;0.9409;0.9407;0.9408;115540
2014.04.11 17:20;0.9408;0.9408;0.9404;0.9407;115535
2014.04.11 17:25;0.9407;0.9408;0.9406;0.9407;115530
2014.04.11 17:30;0.9407;0.9407;0.9405;0.9406;115525
2014.04.11 17:35;0.9406;0.9406;0.9403;0.9404;115520
2014.04.11 17:40;0.9404;0.9405;0.9402;0.9403;115515
2014.04.11 17:45;0.9403;0.9403;0.9402;0.9402;115510
2014.04.11 17:50;0.9402;0.9404;0.9402;0.9403;115505
2014.04.11 17:55;0.9403;0.9403;0.94;0.94;115500
2014.04.11 18:00;0.94;0.9402;0.94;0.9402;115495
2014.04.11 18:05;0.9402;0.9402;0.94;0.9401;115490
2014.04.11 18:10;0.9401;0.9401;0.9396;0.9396;115485
2014.04.11 18:15;0.9396;0.9397;0.9395;0.9396;115480
2014.04.11 18:20;0.9396;0.9399;0.9395;0.9398;115475
2014.04.11 18:25;0.9398;0.9399;0.9397;0.9398;115470
2014.04.11 18:30;0.9398;0.9399;0.9398;0.9398;115465
2014.04.11 18:35;0.9398;0.9399;0.9398;0.9399;115460
2014.04.11 18:40;0.9399;0.9403;0.9399;0.9402;115455
2014.04.11 18:45;0.9402;0.9403;0.9402;0.9403;115450
2014.04.11 18:50;0.9403;0.9403;0.9399;0.94;115445
2014.04.11 18:55;0.94;0.9403;0.9399;0.9403;115440
2014.04.11 19:00;0.9403;0.9403;0.9401;0.9402;115435
2014.04.11 19:05;0.9402;0.9402;0.9396;0.9397;115430
2014.04.11 19:10;0.9397;0.9399;0.9396;0.9397;115425
2014.04.11 19:15;0.9397;0.9399;0.9396;0.9396;115420
2014.04.11 19:20;0.9396;0.9397;0.9395;0.9395;115415
2014.04.11 19:25;0.9395;0.9397;0.9395;0.9397;115410
2014.04.11 19:30;0.9397;0.9397;0.9395;0.9397;115405
2014.04.11 19:35;0.9397;0.9398;0.9396;0.9397;115400
2014.04.11 19:40;0.9397;0.9397;0.9395;0.9396;115395
2014.04.11 19:45;0.9396;0.9398;0.9395;0.9398;115390
2014.04.11 19:50;0.9398;0.9399;0.9397;0.9397;115385
2014.04.11 19:55;0.9397;0.9397;0.9395;0.9395;115380
2014.04.11 20:00;0.9395;0.9397;0.9395;0.9397;115375
2014.04.11 20:05;0.9397;0.9399;0.9396;0.9398;115370
2014.04.11 20:10;0.9398;0.9399;0.9397;0.9398;115365
2014.04.11 20:15;0.9398;0.9398;0.9396;0.9397;115360
2014.04.11 20:20;0.9397;0.9398;0.9397;0.9397;115355
2014.04.11 20:25;0.9397;0.9398;0.9396;0.9396;115350
2014.04.11 20:30;0.9396;0.9398;0.9396;0.9397;115345
2014.04.11 20:35;0.9397;0.9398;0.9397;0.9397;115340
2014.04.11 20:40;0.9397;0.9398;0.9397;0.9397;115335
2014.04.11 20:45;0.9397;0.9397;0.9395;0.9395;115330
2014.04.11 20:50;0.9395;0.9397;0.9395;0.9397;115325
2014.04.11 20:55;0.9397;0.9399;0.9397;0.9398;115320
2014.04.11 21:00;0.9398;0.9398;0.9396;0.9396;115315
2014.04.11 21:05;0.9396;0.9398;0.9394;0.9398;115310
2014.04.11 21:10;0.9398;0.9398;0.9396;0.9396;115305
2014.04.11 21:15;0.9396;0.9398;0.9396;0.9397;115300
2014.04.11 21:20;0.9397;0.9399;0.9397;0.9399;115295
2014.04.11 21:25;0.9399;0.9399;0.9398;0.9399;115290
2014.04.11 21:30;0.9399;0.9399;0.9397;0.9398;115285
2014.04.11 21:35;0.9398;0.9398;0.9397;0.9398;115280
2014.04.11 21:40;0.9398;0.9399;0.9397;0.9397;115275
2014.04.11 21:45;0.9397;0.9399;0.9397;0.9398;115270
2014.04.11 21:50;0.9398;0.9398;0.9396;0.9396;115265
2014.04.11 21:55;0.9396;0.9397;0.9395;0.9395;115260
2014.04.11 22:00;0.9395;0.9397;0.9394;0.9394;115255
2014.04.11 22:05;0.9394;0.9395;0.9393;0.9395;115250
2014.04.11 22:10;0.9395;0.9396;0.9394;0.9395;115245
2014.04.11 22:15;0.9395;0.9398;0.9395;0.9398;115240
2014.04.11 22:20;0.9398;0.9399;0.9398;0.9398;115235
2014.04.11 22:25;0.9398;0.9401;0.9398;0.9401;115230
2014.04.11 22:30;0.9401;0.9401;0.9397;0.9397;115225
2014.04.11 22:35;0.9397;0.9398;0.9394;0.9395;115220
2014.04.11 22:40;0.9395;0.9396;0.9394;0.9395;115215
2014.04.11 22:45;0.9395;0.9399;0.9394;0.9396;115210
2014.04.11 22:50;0.9396;0.9399;0.9396;0.9397;115205
2014.04.11 22:55;0.9397;0.9398;0.9393;0.9397;115200
2014.04.13 21:00;0.939;0.9395;0.9387;0.9388;112435
2014.04.13 21:05;0.9388;0.9388;0.9383;0.9384;112430
2014.04.13 21:10;0.9384;0.9388;0.9382;0.9383;112425
2014.04.13 21:15;0.9383;0.9385;0.9383;0.9385;112420
2014.04.13 21:20;0.9385;0.9385;0.9383;0.9384;112415
2014.04.13 21:25;0.9384;0.9386;0.9382;0.9383;112410
2014.04.13 21:30;0.9383;0.9385;0.9383;0.9383;112405
2014.04.13 21:35;0.9383;0.9384;0.9382;0.9383;112400
2014.04.13 21:40;0.9383;0.9384;0.9382;0.9383;112395
2014.04.13 21:45;0.9383;0.9386;0.9382;0.9385;112390
2014.04.13 21:50;0.9385;0.9386;0.9381;0.9381;112385
2014.04.13 21:55;0.9381;0.9387;0.9381;0.9386;112380
2014.04.13 22:00;0.9387;0.9387;0.9385;0.9386;112375
2014.04.13 22:05;0.9386;0.9387;0.9384;0.9385;112370
2014.04.13 22:10;0.9385;0.9389;0.9385;0.9389;112365
2014.04.13 22:15;0.9389;0.939;0.9387;0.9389;112360
2014.04.13 22:20;0.9389;0.9391;0.9388;0.9391;112355
2014.04.13 22:25;0.9391;0.9394;0.939;0.9391;112350
2014.04.13 22:30;0.9391;0.9391;0.939;0.9391;112345
2014.04.13 22:35;0.9391;0.9391;0.939;0.9391;112340
2014.04.13 22:40;0.939;0.9391;0.9388;0.9389;112335
2014.04.13 22:45;0.9389;0.939;0.9389;0.9389;112330
2014.04.13 22:50;0.9389;0.939;0.9389;0.9389;112325
2014.04.13 22:55;0.9389;0.9391;0.9387;0.9389;112320
2014.04.13 23:00;0.9389;0.9399;0.9388;0.9394;112315
2014.04.13 23:05;0.9394;0.9394;0.9389;0.9393;112310
2014.04.13 23:10;0.9393;0.9395;0.9393;0.9393;112305
2014.04.13 23:15;0.9393;0.9394;0.9385;0.9387;112300
2014.04.13 23:20;0.9387;0.9392;0.9387;0.939;112295
2014.04.13 23:25;0.939;0.9391;0.9389;0.9391;112290
2014.04.13 23:30;0.9391;0.9391;0.939;0.9391;112285
2014.04.13 23:35;0.9391;0.9395;0.9391;0.9395;112280
2014.04.13 23:40;0.9395;0.9395;0.9393;0.9393;112275
2014.04.13 23:45;0.9393;0.9394;0.9393;0.9393;112270
2014.04.13 23:50;0.9393;0.9395;0.9393;0.9393;112265
2014.04.13 23:55;0.9393;0.9393;0.9392;0.9392;112260
2014.04.14 0:00;0.9392;0.9397;0.9391;0.9392;112255
2014.04.14 0:05;0.9392;0.9396;0.9387;0.9396;112250
2014.04.14 0:10;0.9396;0.9396;0.9391;0.9393;112245
2014.04.14 0:15;0.9393;0.9394;0.9392;0.9393;112240
2014.04.14 0:20;0.9392;0.9393;0.9391;0.9392;112235
2014.04.14 0:25;0.9392;0.9392;0.939;0.9391;112230
2014.04.14 0:30;0.9391;0.9391;0.9383;0.9383;112225
2014.04.14 0:35;0.9383;0.9383;0.9378;0.9381;112220
2014.04.14 0:40;0.9381;0.9381;0.9378;0.9379;112215
2014.04.14 0:45;0.9379;0.9379;0.9378;0.9379;112210
2014.04.14 0:50;0.9379;0.938;0.9376;0.9379;112205
2014.04.14 0:55;0.9379;0.9384;0.9379;0.9383;112200
2014.04.14 1:00;0.9383;0.9384;0.9383;0.9383;112195
2014.04.14 1:05;0.9383;0.9385;0.9383;0.9383;112190
2014.04.14 1:10;0.9383;0.9386;0.938;0.9386;112185
2014.04.14 1:15;0.9386;0.9386;0.9385;0.9385;112180
