Date,Open,High,Low,Close,Adj Close,Volume
04/08/1993,45,45.0937,44.875,45,28.751764,434000
05/08/1993,45,45,44.8437,44.9062,28.691847,36800
06/08/1993,45.0312,45.0625,44.9062,44.9687,28.731779,402300
09/08/1993,45.0937,45.3437,45,45.2187,28.891506,828200
10/08/1993,45.1875,45.2187,45.125,45.1875,28.871572,604900
11/08/1993,45.1562,45.3125,45.1562,45.1875,28.871572,542200
12/08/1993,45.3125,45.3125,44.9062,45.0625,28.791702,303700
13/08/1993,45.0937,45.1562,45.0937,45.125,28.831635,103500
16/08/1993,45.1562,45.5,45.1562,45.375,28.991377,241800
17/08/1993,45.3437,45.5312,45.3437,45.5312,29.091169,369300
18/08/1993,45.6875,45.875,45.6562,45.7812,29.2509,414300
19/08/1993,45.8125,45.8125,45.7187,45.7812,29.2509,28500
20/08/1993,45.6875,45.8125,45.6562,45.8125,29.270895,80700
23/08/1993,45.625,45.75,45.625,45.7187,29.210957,15600
24/08/1993,45.7187,46.2187,45.7187,46.2187,29.530424,273400
25/08/1993,46.2187,46.4375,46.1562,46.25,29.550421,242300
26/08/1993,46.2812,46.5312,46.0937,46.2812,29.570364,120000
27/08/1993,46.1562,46.25,46.1562,46.25,29.550421,25700
30/08/1993,46.2812,46.5,46.2812,46.4375,29.670225,183500
31/08/1993,46.4062,46.5625,46.3437,46.5625,29.750116,66500
01/09/1993,46.4062,46.5937,46.4062,46.5,29.710163,136500
02/09/1993,46.5312,46.5937,46.3125,46.3437,29.610296,472400
03/09/1993,46.3125,46.4375,46.25,46.375,29.630301,630500
07/09/1993,46.375,46.4375,46,46.0625,29.430632,196400
08/09/1993,46.0625,46.0625,45.5937,45.9062,29.330767,269900
09/09/1993,45.7187,46.0312,45.7187,46,29.390703,239200
10/09/1993,46.125,46.4375,46.0625,46.4062,29.650238,106500
13/09/1993,46.5625,46.5625,46.4375,46.4375,29.670225,66900
14/09/1993,46.3125,46.3125,46.0937,46.25,29.550421,184500
15/09/1993,46.0625,46.4062,45.9062,46.375,29.630301,101000
16/09/1993,46.3125,46.3437,46.1562,46.1875,29.510496,54300
17/09/1993,45.875,45.9062,45.75,45.8125,29.453291,200900
20/09/1993,45.875,45.9687,45.4375,45.4375,29.212206,57800
21/09/1993,45.5,45.5625,44.8125,45.2812,29.111704,318200
22/09/1993,45.4375,45.7187,45.375,45.6562,29.352806,439700
23/09/1993,45.7812,45.9375,45.7187,45.9062,29.513531,88500
24/09/1993,45.8437,45.875,45.7187,45.7812,29.433147,53500
27/09/1993,46.125,46.2812,46.125,46.2812,29.754606,274600
28/09/1993,46.3125,46.3125,46.1562,46.1875,29.69437,158300
29/09/1993,46.1875,46.3125,45.9687,46.0312,29.593885,221000
30/09/1993,46.0312,46.125,45.8437,45.9375,29.533646,99300
01/10/1993,45.875,46.2187,45.8125,46.1562,29.674248,22700
04/10/1993,46.2187,46.2187,46.0937,46.2187,29.71443,1038500
05/10/1993,46.3125,46.3125,46,46.1562,29.674248,436500
06/10/1993,46.1875,46.375,46.125,46.125,29.65419,209200
07/10/1993,46.1875,46.1875,45.9687,46,29.573828,59400
08/10/1993,46.125,46.1562,45.7187,46.0625,29.614012,54400
11/10/1993,46.1562,46.25,46.1562,46.1562,29.674248,467100
12/10/1993,46.2187,46.25,46.1875,46.2187,29.71443,26200
13/10/1993,46.25,46.25,46.1562,46.2187,29.71443,139100
14/10/1993,46.4062,46.8125,46.2812,46.8125,30.096203,108100
15/10/1993,47.0312,47.1562,46.9062,47.0625,30.256931,1502500
18/10/1993,47.0312,47.0312,46.875,46.9375,30.17655,722400
19/10/1993,46.875,46.9687,46.5937,46.5937,29.955511,880100
20/10/1993,46.75,46.75,46.5625,46.6562,29.995714,230400
21/10/1993,46.6875,46.6875,46.5312,46.5937,29.955511,56200
22/10/1993,46.6562,46.8437,46.375,46.375,29.814932,390700
25/10/1993,46.4062,46.5625,46.2812,46.5,29.895277,114500
26/10/1993,46.4687,46.5,46.3125,46.4687,29.87517,186200
27/10/1993,46.4062,46.5312,46.4062,46.5,29.895277,118400
28/10/1993,46.5625,46.9687,46.5625,46.8437,30.116266,129600
29/10/1993,46.8125,46.875,46.7812,46.8437,30.116266,80700
01/11/1993,46.7812,47,46.7812,46.9687,30.196602,36400
02/11/1993,46.9062,47,46.6562,46.9375,30.17655,262100
03/11/1993,46.9062,46.9062,46.125,46.3437,29.794781,479100
04/11/1993,46.3437,46.3437,45.8125,45.8437,29.473337,130400
05/11/1993,45.7187,46.0625,45.5312,46.0625,29.614012,363200
08/11/1993,46.0937,46.25,45.9687,46.125,29.65419,367600
09/11/1993,46.4375,46.4687,46.125,46.1562,29.674248,246900
10/11/1993,46.1562,46.5,46.0312,46.5,29.895277,46500
11/11/1993,46.5,46.625,46.3437,46.375,29.814932,88900
12/11/1993,46.4687,46.75,46.4375,46.5937,29.955511,108200
15/11/1993,46.6875,46.6875,46.4375,46.5625,29.935474,243300
16/11/1993,46.6562,46.8125,46.4687,46.7812,30.076063,492600
17/11/1993,46.8125,46.8125,46.4062,46.5312,29.915339,39600
18/11/1993,46.4687,46.5625,46.2812,46.4062,29.834974,240800
19/11/1993,46.25,46.375,46.2187,46.3125,29.774733,106000
22/11/1993,46.1875,46.2187,45.875,46.0312,29.593885,165300
23/11/1993,46.2812,46.3125,46.0312,46.2812,29.754606,89700
24/11/1993,46.4062,46.5,46.3437,46.4687,29.87517,77200
26/11/1993,46.5937,46.5937,46.4687,46.5,29.895277,1019800
29/11/1993,46.625,46.7187,46.3125,46.3125,29.774733,517500
30/11/1993,46.2812,46.5625,46.25,46.3437,29.794781,230000
01/12/1993,46.5937,46.625,46.4062,46.4062,29.834974,379200
02/12/1993,46.5,46.5625,46.4062,46.5312,29.915339,352000
03/12/1993,46.5,46.7187,46.5,46.7187,30.035891,306000
06/12/1993,46.7812,46.9375,46.7812,46.875,30.136368,99500
07/12/1993,46.875,46.9062,46.7812,46.8437,30.116266,88800
08/12/1993,46.8437,46.8437,46.7812,46.8437,30.116266,146700
09/12/1993,46.8437,46.9062,46.625,46.6875,30.015818,416500
10/12/1993,46.7187,46.7187,46.5,46.5937,29.955511,412900
13/12/1993,46.5937,46.875,46.5312,46.875,30.136368,273200
14/12/1993,46.9062,46.9062,46.5312,46.5312,29.915339,41900
15/12/1993,46.5937,46.625,46.4687,46.4687,29.87517,82600
16/12/1993,46.6562,46.6562,46.5625,46.625,29.975626,78200
17/12/1993,46.4062,46.5937,46.375,46.5625,30.140398,104700
20/12/1993,46.5312,46.6562,46.5,46.625,30.180845,68800
21/12/1993,46.5625,46.5625,46.4062,46.4687,30.079664,205700
22/12/1993,46.5937,46.8125,46.5,46.7812,30.28196,410300
23/12/1993,46.75,46.8437,46.6875,46.75,30.261759,533800
27/12/1993,46.75,47,46.75,47,30.42358,447100
28/12/1993,46.9687,47.125,46.9375,47.0937,30.48424,880600
29/12/1993,47.125,47.1562,47,47.0312,30.443773,266700
30/12/1993,47,47,46.75,46.8437,30.322426,219900
31/12/1993,46.9375,47,46.5625,46.5937,30.160591,312900
03/01/1994,46.5937,46.6562,46.4062,46.4687,30.079664,960900
04/01/1994,46.5312,46.6562,46.4687,46.6562,30.201031,164300
05/01/1994,46.7187,46.7812,46.5312,46.75,30.261759,710900
06/01/1994,46.8125,46.8437,46.6875,46.75,30.261759,201000
07/01/1994,46.8437,47.0625,46.7187,47.0312,30.443773,775500
10/01/1994,47.0937,47.5937,46.9687,47.5937,30.807894,593700
11/01/1994,47.5625,47.5625,47.3437,47.5,30.747248,295200
12/01/1994,47.5312,47.5312,47.1875,47.3437,30.646063,158400
13/01/1994,47.2187,47.3125,47.1562,47.2187,30.565176,244300
14/01/1994,47.375,47.5,47.375,47.4062,30.686533,137200
17/01/1994,47.4062,47.4687,47.3125,47.4062,30.686533,17700
18/01/1994,47.4687,47.5312,47.375,47.4687,30.726974,166400
19/01/1994,47.4062,47.4687,47.25,47.3437,30.646063,200800
20/01/1994,47.4062,47.5,47.375,47.4687,30.726974,281100
21/01/1994,47.5312,47.5312,47.3437,47.375,30.666332,85600
24/01/1994,47.3437,47.5625,47.1875,47.1875,30.544975,373800
25/01/1994,47.2187,47.25,47.0937,47.1875,30.544975,310400
26/01/1994,47.1875,47.3437,47.125,47.3125,30.625866,145100
27/01/1994,47.4062,47.8125,47.3437,47.75,30.909065,344500
28/01/1994,47.9375,48.0312,47.875,47.875,30.989985,356500
31/01/1994,48.0625,48.3125,48,48.2187,31.21244,313800
01/02/1994,48.1562,48.1562,47.9062,47.9687,31.050648,303600
02/02/1994,48.125,48.2812,48.0937,48.2812,31.252928,307600
03/02/1994,48.1875,48.1875,47.9062,48.0625,31.111347,466100
04/02/1994,48.0625,48.125,46.9687,46.9687,30.403318,1403200
07/02/1994,46.8437,47.3125,46.8437,47.1875,30.544975,516400
08/02/1994,47.2812,47.2812,47.0312,47.2187,30.565176,188200
09/02/1994,47.25,47.4375,47.1875,47.4062,30.686533,144600
10/02/1994,47.375,47.4062,47,47,30.42358,883900
11/02/1994,47.0312,47.2812,46.8125,47.1562,30.524687,519400
14/02/1994,47.0625,47.375,47,47.2187,30.565176,2742100
15/02/1994,47.3125,47.5,47.25,47.4687,30.726974,374700
16/02/1994,47.5312,47.5312,47.3437,47.4375,30.706772,287600
17/02/1994,47.6562,47.6875,47.0312,47.1562,30.524687,342400
18/02/1994,47.1875,47.2187,46.75,46.875,30.342672,313300
22/02/1994,47,47.3437,47,47.3437,30.646063,154500
23/02/1994,47.4062,47.4375,47.0625,47.2187,30.565176,391700
24/02/1994,47.0625,47.0625,46.5625,46.5937,30.160591,770800
25/02/1994,46.6562,46.8125,46.5625,46.8125,30.302216,531300
28/02/1994,46.9375,47.0625,46.8125,46.8125,30.302216,333000
01/03/1994,46.8125,46.9062,46.375,46.625,30.180845,423600
02/03/1994,46.0312,46.6875,45.9062,46.6875,30.221304,581500
03/03/1994,46.625,46.625,46.4375,46.5625,30.140398,223200
04/03/1994,46.5625,46.8125,46.4062,46.6875,30.221304,595800
07/03/1994,46.8437,47,46.8437,46.9375,30.383137,539800
08/03/1994,46.9687,46.9687,46.6875,46.75,30.261759,880300
09/03/1994,46.8125,47,46.5937,46.9687,30.403318,2500100
10/03/1994,46.9375,46.9375,46.4375,46.5937,30.160591,207400
11/03/1994,46.6562,46.9062,46.4062,46.8437,30.322426,576600
14/03/1994,47.0312,47.0312,46.8437,46.9062,30.362862,345900
15/03/1994,47,47.0937,46.8437,46.875,30.342672,748600
16/03/1994,46.9375,47.25,46.7812,47.25,30.585402,455500
17/03/1994,47.0937,47.3125,47.0937,47.25,30.585402,133000
18/03/1994,46.75,47.0312,46.7187,46.9687,30.578711,365500
21/03/1994,46.8125,46.9375,46.7187,46.8437,30.497326,324800
22/03/1994,46.8437,47.0625,46.75,46.9687,30.578711,435700
23/03/1994,46.9375,47.0625,46.9062,46.9375,30.558384,698500
24/03/1994,46.75,46.8437,46.1562,46.375,30.192177,1200500
25/03/1994,46.4062,46.5312,45.9375,45.9375,29.907349,100900
28/03/1994,46,46.0625,45.5937,46,29.94803,1117200
29/03/1994,46,46.0312,45.0937,45.0937,29.357992,338400
30/03/1994,45.125,45.25,44.4687,44.4687,28.95109,1123900
31/03/1994,44.4687,44.6875,43.5312,44.5937,29.03248,788800
04/04/1994,43.3437,44.0312,43.3437,43.9062,28.584887,2627300
05/04/1994,44.3437,44.8125,44.3437,44.8125,29.174925,1179000
06/04/1994,44.875,44.9062,44.5,44.8125,29.174925,516500
07/04/1994,44.7812,45.125,44.5312,45.0312,29.317308,666100
08/04/1994,44.9375,44.9375,44.4687,44.6875,29.093536,242400
11/04/1994,44.8125,45.0625,44.703098,44.875,29.215609,203300
12/04/1994,44.921799,45,44.7187,44.8125,29.174925,1409200
13/04/1994,44.796799,44.9062,44.25,44.578098,29.022312,364100
14/04/1994,44.5,44.828098,44.4062,44.5937,29.03248,419900
15/04/1994,44.578098,44.7812,44.515598,44.5937,29.03248,387300
18/04/1994,44.640598,44.765598,44.1562,44.296799,28.839184,369100
19/04/1994,44.25,44.5312,43.984299,44.359299,28.879856,472200
20/04/1994,44.4062,44.515598,44.078098,44.3125,28.84939,508000
21/04/1994,44.5,44.9687,44.3437,44.9062,29.235918,200300
22/04/1994,45.015598,45.046799,44.734299,44.859299,29.205393,301800
25/04/1994,44.8437,45.359299,44.8437,45.328098,29.510599,394600
26/04/1994,45.265598,45.3437,45.1875,45.2812,29.480083,399000
28/04/1994,45.1875,45.25,44.8125,44.953098,29.266451,287000
29/04/1994,44.875,45.1562,44.8125,45.0937,29.357992,481900
02/05/1994,45.0937,45.7187,44.9375,45.375,29.541138,275000
03/05/1994,45.390598,45.4062,45.0625,45.328098,29.510599,183400
04/05/1994,45.421799,45.421799,45.078098,45.25,29.459761,401900
05/05/1994,45.296799,45.375,45.1875,45.1875,29.419065,659800
06/05/1994,44.9687,44.9687,44.5937,44.75,29.13422,216300
09/05/1994,44.625,44.75,44.2812,44.359299,28.879856,499300
10/05/1994,44.578098,44.8437,44.546799,44.703098,29.103714,583400
11/05/1994,44.6562,44.7187,44.171799,44.296799,28.839184,210600
12/05/1994,44.578098,44.625,44.4062,44.515598,28.981632,305200
13/05/1994,44.640598,44.640598,44.296799,44.515598,28.981632,321300
16/05/1994,44.609299,44.75,44.515598,44.5312,28.991785,450400
17/05/1994,44.5625,45.1875,44.5,45.1875,29.419065,470200
18/05/1994,45.2187,45.6875,45.015598,45.515598,29.632677,824800
19/05/1994,45.421799,45.859299,45.421799,45.734299,29.775051,531000
20/05/1994,45.6562,45.6875,45.5,45.5625,29.663212,370400
23/05/1994,45.515598,45.5312,45.3437,45.484299,29.612293,262700
24/05/1994,45.609299,45.8437,45.609299,45.671799,29.734383,549600
25/05/1994,45.5,45.828098,45.3437,45.796799,29.81576,738200
26/05/1994,45.7812,45.9375,45.734299,45.828098,29.836117,369600
27/05/1994,45.75,45.875,45.671799,45.875,29.866663,162000
31/05/1994,45.734299,45.9062,45.6562,45.8125,29.825979,160000
01/06/1994,45.703098,46.015598,45.5625,46.015598,29.9582,200500
02/06/1994,46.046799,46.046799,45.890598,45.9687,29.927658,55100
03/06/1994,46,46.390598,45.859299,46.234299,30.100569,550400
06/06/1994,46.328098,46.4687,46.1875,46.2187,30.090437,99300
07/06/1994,46.140598,46.2187,46.0312,46.1562,30.049725,120600
08/06/1994,46.265598,46.265598,45.7812,45.7812,29.805584,131900
09/06/1994,45.984299,46.0312,45.890598,46.0312,29.968349,80500
10/06/1994,46.078098,46.203098,46.078098,46.109299,30.019199,83100
13/06/1994,46.046799,46.1875,46.0312,46.171799,30.059885,109700
14/06/1994,46.3125,46.546799,46.3125,46.5312,30.293861,161000
15/06/1994,46.546799,46.5625,46.3125,46.3437,30.171804,142800
16/06/1994,46.3437,46.4687,46.296799,46.4375,30.232874,44000
17/06/1994,46.1562,46.203098,45.8125,45.875,30.064119,403800
20/06/1994,45.546799,45.625,45.4375,45.484299,29.808079,137400
21/06/1994,45.453098,45.453098,44.9062,45.0937,29.552088,139200
22/06/1994,45.2187,45.421799,45.171799,45.265598,29.664755,279900
23/06/1994,45.3437,45.4062,44.9375,45,29.490705,922500
24/06/1994,44.7812,44.7812,44,44.0625,28.876307,353800
27/06/1994,44.234299,44.828098,44.015598,44.828098,29.378036,371200
28/06/1994,44.8437,44.8437,44.25,44.609299,29.234619,5382300
29/06/1994,44.671799,45.015598,44.625,44.75,29.326862,311800
30/06/1994,44.828098,44.8437,44.3125,44.4687,29.142513,271900
01/07/1994,44.6875,44.6875,44.375,44.5625,29.203976,406900
05/07/1994,44.6562,44.859299,44.515598,44.796799,29.357515,112000
06/07/1994,44.625,44.8125,44.4687,44.734299,29.316557,174800
07/07/1994,44.734299,44.921799,44.6875,44.921799,29.439432,66700
08/07/1994,44.640598,44.984299,44.625,44.9062,29.429211,148400
11/07/1994,44.9375,45.015598,44.5312,44.75,29.326862,124000
12/07/1994,44.765598,44.828098,44.515598,44.8125,29.367813,257300
13/07/1994,44.828098,45.0312,44.828098,44.890598,29.419006,532700
14/07/1994,45.109299,45.4687,45.078098,45.375,29.736454,494200
15/07/1994,45.3437,45.484299,45.328098,45.390598,29.746649,49100
18/07/1994,45.390598,45.578098,45.390598,45.4687,29.797838,72300
19/07/1994,45.546799,45.5625,45.375,45.375,29.736454,609500
20/07/1994,45.4062,45.4062,45.0625,45.171799,29.603279,185300
21/07/1994,45.171799,45.296799,45.078098,45.265598,29.664755,86300
22/07/1994,45.375,45.4062,45.25,45.3437,29.715937,151600
25/07/1994,45.359299,45.453098,45.3125,45.4062,29.756889,120900
26/07/1994,45.390598,45.421799,45.3125,45.359299,29.72616,489600
27/07/1994,45.359299,45.359299,45.171799,45.359299,29.72616,83200
28/07/1994,45.359299,45.578098,45.359299,45.453098,29.787624,828200
29/07/1994,45.765598,46.046799,45.75,45.9062,30.084564,459100
01/08/1994,45.9375,46.1562,45.890598,46.125,30.227964,486300
02/08/1994,46.2812,46.375,46.0312,46.1875,30.268919,505500
03/08/1994,46.171799,46.234299,46.0937,46.203098,30.279133,144100
04/08/1994,46.171799,46.2187,45.921799,45.9375,30.105087,231700
05/08/1994,45.703098,45.8437,45.6562,45.7812,30.002644,138400
08/08/1994,45.828098,45.9375,45.7812,45.890598,30.074343,328600
09/08/1994,45.7187,45.9687,45.7187,45.9687,30.125521,105900
10/08/1994,46,46.1875,45.9375,46.140598,30.238186,840300
11/08/1994,46.0312,46.234299,45.734299,45.9687,30.125521,876200
12/08/1994,46.046799,46.3437,46.046799,46.328098,30.361053,184100
15/08/1994,46.375,46.484299,46.3125,46.3125,30.350824,325900
16/08/1994,46.3437,46.6875,46.1562,46.640598,30.565865,1089500
17/08/1994,46.703098,46.734299,46.578098,46.609299,30.545338,133700
18/08/1994,46.453098,46.5625,46.4062,46.453098,30.442984,620000
19/08/1994,46.4687,46.515598,46.3125,46.421799,30.42248,103200
22/08/1994,46.4375,46.4375,46.2812,46.375,30.391794,79700
23/08/1994,46.578098,46.859299,46.515598,46.640598,30.565865,268600
24/08/1994,46.6875,47.140598,46.671799,47.140598,30.893517,254700
25/08/1994,47.0937,47.203098,46.890598,47.015598,30.811613,147400
26/08/1994,47.125,47.7812,47.125,47.6875,31.251925,339500
29/08/1994,47.8125,47.984299,47.640598,47.6562,31.231422,350300
30/08/1994,47.640598,47.859299,47.578098,47.7812,31.313339,36000
31/08/1994,47.703098,47.890598,47.5937,47.6562,31.231422,356200
01/09/1994,47.5,47.5312,47.328098,47.5,31.129053,294600
02/09/1994,47.7187,47.7187,47.2187,47.296799,30.99589,99600
06/09/1994,47.265598,47.359299,47.125,47.3125,31.00617,229800
07/09/1994,47.421799,47.421799,47.2187,47.265598,30.975441,27900
08/09/1994,47.359299,47.5625,47.3437,47.5,31.129053,284800
09/09/1994,47.0312,47.125,46.8125,47,30.801382,488400
12/09/1994,47,47.0625,46.7812,46.859299,30.709175,129400
13/09/1994,46.953098,47.125,46.859299,47,30.801382,389200
