Date,CAD,EUR,JPY,KRW,MXN,NOK,PLN,CHF,GBP,USD,,
19-Mar-2014,0.575969,0.895825,0.00634861,0.000602937,0.0488915,0.107704,0.212887,0.736616,1.07225,0.643876,,
18-Mar-2014,0.580925,0.895308,0.00632502,0.000601938,,0.107803,0.211875,0.737196,1.07048,0.644014,,
17-Mar-2014,,0.896742,0.00635831,,,,,,1.07111,0.64486,,
14-Mar-2014,0.581589,0.895251,0.00633282,0.000604092,0.0487236,0.107764,0.211544,0.737851,1.06974,0.644808,,
13-Mar-2014,0.582081,0.897317,0.00626321,0.000601952,0.0485902,0.108666,0.212524,0.738929,1.07572,0.643607,,
12-Mar-2014,0.580084,0.896753,0.00627551,0.000606452,0.0486774,0.108211,0.211666,0.736569,1.07143,0.64575,,
11-Mar-2014,0.583014,0.895085,0.00625625,0.000606315,0.048801,0.108646,0.212247,0.7349,1.07346,0.646271,,
10-Mar-2014,0.58152,0.896404,0.00625754,0.000607734,0.0488308,0.108236,0.213367,0.735175,1.07419,0.645778,,
7-Mar-2014,0.581142,0.895368,0.00625658,0.000603736,0.0488962,0.108162,0.213493,0.735229,1.08038,0.644428,,
6-Mar-2014,0.59025,0.88967,0.00630558,0.000604584,0.0492309,0.108147,0.212728,0.729809,1.08275,0.647268,,
5-Mar-2014,0.585969,0.889221,0.00633429,0.000604062,0.048865,0.108039,0.212473,0.729392,1.08161,0.647554,,
4-Mar-2014,0.581927,0.890451,0.00636945,0.000603372,0.048719,0.107952,0.212127,0.731291,1.0795,0.646754,,
3-Mar-2014,,0.889859,0.0063803,,,,,,1.0804,0.646324,,
28-Feb-2014,0.583516,0.892657,0.00634817,0.000605267,0.0488177,0.107875,0.213606,0.732869,1.07845,0.646244,,
27-Feb-2014,0.582385,0.88597,0.00633757,0.00060639,0.048756,0.107085,0.211638,0.728635,1.07963,0.648777,,
26-Feb-2014,0.582311,0.888559,0.00633544,0.000604666,0.0486762,,0.213931,0.729168,1.0805,0.647355,,
25-Feb-2014,0.583962,0.890246,0.0063123,0.000601378,0.0489431,0.107413,0.213872,0.729393,1.08015,0.647263,,
24-Feb-2014,0.585743,0.889637,0.00631424,0.000603592,0.0490359,0.107471,0.214085,0.728998,1.07773,0.647715,,
21-Feb-2014,0.58243,0.888389,0.00632197,0.000604653,,0.106177,0.213277,0.728152,1.08017,0.648128,,
20-Feb-2014,0.583682,0.888313,0.00635412,0.000607366,0.0487627,0.106227,0.212568,0.727571,1.07944,0.64812,,
19-Feb-2014,0.58595,0.889552,0.00633065,0.000608197,0.0487652,0.106937,0.21369,0.728644,1.07846,0.647182,,
18-Feb-2014,0.591373,0.889399,0.00633974,0.000610779,0.0489737,0.106605,0.213773,0.727297,1.08061,0.647731,,
14-Feb-2014,0.589767,0.887697,0.00633372,0.000608725,0.0488857,0.106248,0.213497,0.725791,1.08205,0.647623,,
13-Feb-2014,0.590936,0.8873,0.00633084,0.000609419,0.0486685,0.106435,0.212514,0.725943,1.07903,0.648848,,
12-Feb-2014,0.592212,0.883628,0.00635017,0.000607294,0.0489282,0.106052,0.213086,0.722953,1.07587,0.651019,,
11-Feb-2014,0.589502,0.888839,,0.000606331,0.0488975,0.10622,0.212526,0.725283,1.06809,0.649926,,
10-Feb-2014,0.588919,0.88734,0.00634893,0.000605188,0.0488709,0.106166,0.212052,0.725106,1.06646,0.650638,,
7-Feb-2014,0.59176,0.885026,0.00639091,0.000605724,0.0489178,0.105211,0.211298,0.72308,1.06504,0.652001,,
6-Feb-2014,0.589833,0.880831,0.00642557,0.00060464,0.0493687,0.104861,0.210891,0.721864,1.06457,0.652709,,
5-Feb-2014,0.587975,0.883967,0.00642622,0.000600968,0.0488172,0.104512,0.21064,0.721547,1.06222,0.652711,,
4-Feb-2014,0.590377,0.882334,0.00644604,0.000603088,0.0487323,0.103561,0.20926,0.721812,1.06514,0.652662,,
3-Feb-2014,0.589552,0.881403,0.00638557,0.000609642,,0.104278,0.208157,0.721933,1.06653,0.652988,,
31-Jan-2014,0.586208,0.88098,0.00633928,,0.0487262,0.10351,0.208324,0.722382,1.07287,0.651805,,
30-Jan-2014,0.582702,0.883581,0.00635369,,0.0488665,0.104343,0.208861,0.723825,1.07326,0.650936,,
29-Jan-2014,0.582681,0.883939,0.00629126,0.000601902,0.0485949,0.104756,0.210702,0.723678,1.07556,0.649573,,
28-Jan-2014,0.583155,0.887323,0.0063301,0.000599669,0.0488416,0.10557,0.212209,0.722816,1.07683,0.650101,,
27-Jan-2014,0.58513,0.886919,0.00633848,0.000602838,0.0483139,0.105109,0.210263,0.723782,1.0755,0.649377,,
24-Jan-2014,0.585849,0.887008,0.00626332,0.000604596,0.0480298,0.105703,0.210911,0.72588,1.07657,0.648066,,
23-Jan-2014,0.58465,0.887512,0.00621862,0.000609057,0.0486619,0.106512,0.212938,0.720137,1.07993,0.650716,,
22-Jan-2014,0.589356,0.884989,0.00625883,0.000613003,0.048978,0.105791,0.212073,0.716326,1.07959,0.652358,,
21-Jan-2014,,0.884246,0.00625886,,,,,,1.07324,0.653738,,
17-Jan-2014,0.594924,0.885807,0.00624793,0.000612757,0.0491269,0.10571,0.213131,0.719276,1.07224,0.652096,,
16-Jan-2014,0.597165,0.887154,0.00622936,0.000614083,0.0490917,0.105753,0.21346,0.719047,1.0658,0.652463,,
15-Jan-2014,0.596119,0.886753,0.00625888,0.000615776,0.0494906,0.106601,0.213719,0.718405,1.07028,0.651737,,
14-Jan-2014,0.594777,0.888805,0.00629554,0.00061555,0.0496601,0.106648,0.213924,0.721546,1.06823,0.650329,,
13-Jan-2014,0.598327,0.88795,,0.000611895,0.0500675,0.106189,0.21357,0.720259,1.06965,0.650322,,
10-Jan-2014,0.597674,0.886526,0.00621825,0.000612773,0.0501658,0.105508,0.212535,0.718671,1.07157,0.652481,,
9-Jan-2014,0.601066,0.887798,0.00622048,0.000611836,0.0496349,0.105597,0.212483,0.717195,1.07309,0.652217,,
8-Jan-2014,0.604047,0.887161,0.00622128,0.000611117,0.0498763,0.105476,0.21246,0.71629,1.07178,0.652612,,
7-Jan-2014,0.606525,0.888751,0.00623711,0.000613377,0.049988,0.105993,0.212307,0.718572,1.06909,0.651529,,
6-Jan-2014,0.612003,0.887305,0.0062311,0.000618854,0.0498326,0.105758,,0.72113,1.06839,0.652334,,
3-Jan-2014,0.613544,0.887868,,0.00061997,0.0497449,0.106224,0.213395,0.722289,1.0721,0.651216,,
2-Jan-2014,0.611751,0.888419,,0.000616389,0.0496504,0.105732,0.214572,0.72436,1.07504,0.650475,,
30-Dec-2013,0.610292,0.895,0.00616668,0.000615149,0.0497008,0.106225,0.215159,0.72838,1.06935,0.649351,,
27-Dec-2013,0.604994,0.89399,0.00616932,0.000610876,0.0494905,0.105828,0.214968,0.73283,1.07034,0.647162,,
26-Dec-2013,,,0.00621432,0.000613579,0.0498394,,,0.726484,,0.650639,,
24-Dec-2013,0.612979,0.890722,0.00624685,0.000613499,0.049994,,0.2145,0.727287,1.06491,0.650922,,
23-Dec-2013,0.613712,0.891615,,0.000612787,0.0502059,0.106176,0.21375,0.726736,1.06438,0.650719,,
20-Dec-2013,0.610107,0.889752,0.00623714,0.000615815,0.0502874,0.105722,0.213462,0.725525,1.06457,0.651594,,
19-Dec-2013,0.609438,0.889224,0.00624891,0.000618417,0.0501531,0.106074,0.213393,0.727374,1.06522,0.650636,,
18-Dec-2013,0.609759,0.892431,0.00630183,0.000617297,0.0499541,0.106502,0.213565,0.730544,1.06152,0.649088,,
17-Dec-2013,0.612084,0.892889,0.006302,0.000616968,0.0501193,0.105542,0.213907,0.731742,1.05596,0.649421,,
16-Dec-2013,0.61322,0.893515,0.00628674,0.000615899,0.0501088,0.105936,0.213708,0.732223,1.05871,0.648603,,
13-Dec-2013,0.613731,0.892595,0.00627653,0.000617226,0.0502064,0.105135,0.213672,0.730124,1.05815,0.650248,,
12-Dec-2013,0.609004,0.892676,0.0063125,0.000616067,,0.105313,0.213066,0.731671,1.06292,0.648041,,
11-Dec-2013,0.611322,0.892692,0.00630155,0.000616085,0.0501329,0.106001,0.213397,0.730542,1.062,0.648429,,
10-Dec-2013,,0.892159,0.00628237,,,,,,1.06663,0.648843,,
9-Dec-2013,0.610451,0.891355,0.00630172,0.000613855,0.050507,0.105755,0.21274,0.728475,1.06401,0.649581,,
6-Dec-2013,0.609652,0.888063,0.00638264,0.000612871,0.0502766,0.105295,0.211936,0.72577,1.06339,0.650072,,
5-Dec-2013,0.612517,0.88578,0.00636138,0.000614018,0.0501008,0.105406,0.211077,0.72231,1.06503,0.651596,,
4-Dec-2013,0.609271,0.885758,0.00635286,0.000614036,0.0498124,0.106582,0.210789,0.721999,1.06634,0.651676,,
3-Dec-2013,0.611261,0.884914,0.00632253,0.000616173,0.0492344,0.106744,0.210417,0.719821,1.07072,0.651726,,
2-Dec-2013,0.613809,0.883527,0.00637115,0.000616417,0.0494334,0.106328,0.210794,0.7172,1.06923,0.652724,,
27-Nov-2013,0.614798,0.885614,0.00642575,0.000614334,0.049752,0.107308,0.210809,0.719914,1.06298,0.651378,,
26-Nov-2013,0.618884,0.884263,0.00643091,0.000615441,0.0499244,0.106943,0.210935,0.718083,1.05632,0.652737,,
25-Nov-2013,0.618896,0.882712,0.00642391,0.000615282,0.0501419,0.106667,0.210575,0.717547,1.05848,0.653183,,
22-Nov-2013,0.620016,0.882978,0.0064525,0.000615112,0.0501591,0.107595,0.210183,0.717236,1.0579,0.653187,,
21-Nov-2013,0.622646,0.881274,0.00651222,0.000619286,0.0500817,0.107388,0.209483,0.715468,1.05508,0.654152,,
20-Nov-2013,0.624739,0.882691,0.00651888,0.000618053,0.0503127,0.10728,0.210857,0.716762,1.05326,0.65254,,
19-Nov-2013,0.624343,0.882271,0.00654419,0.000616043,0.0507055,0.107221,0.211297,0.715233,1.0504,0.653437,,
18-Nov-2013,0.62643,0.882902,0.00651485,0.000612336,,0.106779,0.211023,0.715421,1.05155,0.653179,,
15-Nov-2013,0.62584,0.880961,0.00652871,0.000613232,0.0505314,0.106737,0.209965,0.712733,1.05224,0.654503,,
14-Nov-2013,0.623842,0.879852,0.00656949,0.000610352,0.0503059,0.105612,0.210224,0.71303,1.049,0.654847,,
13-Nov-2013,0.625859,0.878882,0.0065811,0.000611774,0.0499999,0.105407,0.208926,0.713592,1.04595,0.655149,,
12-Nov-2013,0.624896,0.881496,0.00659696,0.000614194,0.0497627,0.106211,0.208683,0.712635,1.04195,0.656266,,
11-Nov-2013,,0.877575,0.00662019,0.000616079,0.0495186,0.106937,,0.712019,1.04786,0.6552,,
8-Nov-2013,0.623511,0.878221,0.00665862,0.000616457,0.0493819,0.107422,0.210027,0.713371,1.05111,0.653876,,
7-Nov-2013,0.624944,0.872156,0.00661497,0.00061447,0.0494699,0.108801,0.21157,0.715456,1.04939,0.652567,,
6-Nov-2013,0.626212,0.881917,0.00662117,0.00061436,0.0496583,0.109549,0.211176,0.715877,1.0496,0.65245,,
5-Nov-2013,0.624754,0.880811,0.00662818,0.000614578,0.0496983,0.10939,0.210691,0.716041,1.04752,0.652743,,
4-Nov-2013,0.627027,0.882008,,0.000614577,0.0502852,0.110024,0.210831,0.716063,1.04305,0.653049,,
1-Nov-2013,0.625155,0.881673,0.00666513,0.000615953,0.0499162,0.109579,,0.717338,1.04162,0.652849,,
31-Oct-2013,0.623433,0.886908,0.00660213,0.000612566,0.0499879,0.109441,0.213124,0.718905,1.04269,0.650178,,
30-Oct-2013,0.619608,0.891134,0.00659737,0.000610672,0.0503624,0.110289,0.212881,0.721932,1.04073,0.647862,,
29-Oct-2013,0.620077,0.891712,0.00663868,0.000610204,0.0502448,0.109823,0.212797,0.721156,1.04074,0.64767,,
28-Oct-2013,0.618776,0.890876,0.00662476,0.000608408,0.0501219,0.10958,0.213509,0.722782,1.04625,0.646312,,
25-Oct-2013,0.618171,0.889979,0.00664188,0.000611038,0.0501961,0.109375,0.213015,0.72226,1.04644,0.645989,,
24-Oct-2013,0.619914,0.891905,0.00662912,0.000611523,0.0497301,0.109826,0.213064,0.725274,1.04548,0.646074,,
23-Oct-2013,0.623357,0.890244,0.00664637,0.000609735,0.0500148,0.109421,0.213051,0.72298,1.04419,0.647356,,
22-Oct-2013,0.631245,0.887678,0.00660264,0.000611273,0.0504356,0.109139,0.212398,0.718588,1.04731,0.649172,,
21-Oct-2013,0.630075,0.886699,0.00661691,0.000611257,0.0501715,0.109578,0.211884,0.718322,1.0489,0.648788,,
18-Oct-2013,0.629895,0.886686,0.00660523,0.000608768,0.0506276,0.109488,0.212408,0.71941,1.05049,0.647973,,
17-Oct-2013,0.632187,0.888309,0.00658101,0.000609319,0.0509097,0.109466,0.212312,0.719332,1.04423,0.650204,,
16-Oct-2013,0.630165,0.88405,0.00661498,0.000610456,0.0506075,0.108653,0.211287,0.71528,1.04514,0.651906,,
15-Oct-2013,0.630204,0.881882,0.00663673,0.000609517,0.0503823,0.108632,0.211564,0.712743,1.0407,0.653585,,
11-Oct-2013,0.627559,0.884123,0.00663058,0.000605857,0.0499349,0.108769,0.211254,0.717832,1.04125,0.65172,,
10-Oct-2013,0.628351,0.882851,0.00667981,0.000607691,0.0498359,0.107797,0.210498,0.716863,1.03982,0.652417,,
9-Oct-2013,0.627191,0.8813,0.00669772,0.000609145,0.0493536,0.108669,0.209966,0.716819,1.04152,0.65209,,
8-Oct-2013,0.629683,0.883153,0.00672377,0.000607683,0.0495008,0.109273,0.21071,0.718733,1.04617,0.650525,,
7-Oct-2013,0.631106,0.882747,0.00669706,0.00060696,0.0496658,0.108618,0.209975,0.719728,1.04522,0.650418,,
4-Oct-2013,0.631013,0.883983,0.00668712,0.000605176,0.049652,0.108939,0.210447,0.720499,1.04364,0.650322,,
3-Oct-2013,0.629406,0.883251,0.00665372,,0.0489764,0.108923,0.209924,0.720648,1.05355,0.649736,,
2-Oct-2013,0.630136,0.879904,0.00664005,0.000605916,0.049475,0.108203,0.208592,0.71948,1.05484,0.651057,,
1-Oct-2013,0.6297,0.881917,0.00661451,0.000605161,0.0495582,0.108463,0.208748,0.719767,1.05604,0.650669,,
30-Sep-2013,0.633792,0.88033,0.00666859,0.000606038,0.0494778,0.108496,0.208747,0.720123,1.05294,0.651855,,
27-Sep-2013,0.633468,0.883251,0.00659529,0.00060729,0.0496365,0.109003,0.208271,0.719929,1.0497,0.652472,,
26-Sep-2013,0.63239,0.881066,0.00659616,0.000606139,0.050161,0.109279,0.208681,0.717399,1.04802,0.65269,,
25-Sep-2013,0.633906,0.881279,0.00661537,0.000607132,0.0503826,0.108358,0.208941,0.716362,1.04678,0.652606,,
24-Sep-2013,0.634814,0.880516,0.00661814,0.000607437,0.0507589,0.109791,0.208546,0.716445,1.04449,0.653541,,
23-Sep-2013,0.634724,0.88165,,0.000601444,0.0510526,0.110608,0.208793,0.71543,1.04769,0.652687,,
20-Sep-2013,0.634423,0.881966,0.00655779,,0.0511126,0.110156,0.209499,0.717729,1.04578,0.652631,,
19-Sep-2013,0.6368,0.882988,0.00663301,,0.0512578,0.112597,0.211427,0.716444,1.04831,0.651892,,
18-Sep-2013,0.636186,0.875938,0.00661126,,0.050586,0.110997,0.207023,0.708155,1.04743,0.656035,,
17-Sep-2013,0.637736,0.876546,0.00661453,0.000606444,0.0507806,0.111442,0.208004,0.7092,1.0437,0.656294,,
16-Sep-2013,0.63625,0.876693,,0.000604768,,0.111087,0.208798,0.707584,1.04518,0.656355,,
13-Sep-2013,0.636621,0.87525,0.00660311,0.000607764,0.0504313,0.111221,0.207701,0.70659,1.04095,0.65833,,
12-Sep-2013,0.637612,0.874503,0.00661323,0.000605295,0.0502863,0.111324,0.20704,0.707088,1.04039,0.658016,,
11-Sep-2013,0.637907,0.874897,0.00656581,0.000607802,0.05036,0.111452,0.206354,0.705471,1.03995,0.659404,,
10-Sep-2013,0.637171,0.873731,0.00661904,0.000606431,0.0503297,0.111148,0.205064,0.705946,1.0362,0.659918,,
9-Sep-2013,0.637336,0.871679,0.0066285,0.000603125,0.0502516,0.108662,0.204179,0.705159,1.03546,0.660663,,
6-Sep-2013,0.638034,0.869548,0.00664245,0.000606068,0.0500643,0.108666,0.202529,0.701277,1.03183,0.662917,,
5-Sep-2013,0.629382,0.872455,0.0066284,0.000600883,0.0492882,0.108407,0.203571,0.704457,1.03192,0.660851,,
4-Sep-2013,0.630747,0.870799,0.00663938,0.000603293,0.0496862,0.108802,0.20414,0.705979,1.03219,0.661149,,
3-Sep-2013,0.628003,0.871296,0.00663733,0.000599109,0.0492192,0.108899,0.203952,0.707007,1.03025,0.661476,,
30-Aug-2013,0.625363,0.873439,0.00671154,0.000594064,0.0494657,0.107958,0.204895,0.709467,1.02298,0.659946,,
29-Aug-2013,0.626588,0.874955,0.00674039,0.000590463,0.0495513,0.108703,0.20439,0.71026,1.02276,0.659547,,
28-Aug-2013,0.626917,0.877747,0.00676998,0.000589385,0.0496183,0.108914,0.206544,0.714744,1.0169,0.657636,,
27-Aug-2013,0.62622,0.877266,0.00670116,0.000590942,,0.109263,0.206512,0.712125,1.02052,0.657719,,
26-Aug-2013,0.625351,0.878478,0.00666154,0.000587993,0.0501559,0.108682,0.207687,0.711882,,0.657494,,
23-Aug-2013,0.625498,0.878373,0.00664489,0.000584996,0.0506013,0.108521,0.207657,0.711347,1.02623,0.657711,,
22-Aug-2013,0.626416,0.877304,0.00670558,0.000588935,0.0500805,0.108009,0.207,0.709272,1.02553,0.658488,,
21-Aug-2013,0.628205,0.878037,0.00672994,0.000584754,0.0499174,0.109025,0.206964,0.712849,1.02768,0.656035,,
20-Aug-2013,0.63224,0.878531,0.00671455,0.000589038,0.0504376,0.110008,0.206546,0.71236,1.02738,0.656012,,
19-Aug-2013,0.635676,0.876578,0.00672924,0.000589155,0.0504832,0.110902,0.206102,0.709634,1.02806,0.656908,,
16-Aug-2013,0.635117,0.876477,0.0067353,0.000586895,0.0510425,0.110925,0.207494,0.709152,1.02772,0.657029,,
15-Aug-2013,0.637036,0.875867,0.00672481,,0.0512105,0.111668,,0.704185,1.02612,0.658695,,
14-Aug-2013,0.639305,0.873894,0.0067185,0.000591035,0.0518558,0.111852,0.208542,0.704635,1.02171,0.659891,,
13-Aug-2013,0.637079,0.875888,0.00676443,0.000592146,0.0516726,0.11235,0.209298,0.70958,1.01844,0.659058,,
12-Aug-2013,0.639169,0.874026,0.00684007,0.00059197,0.0523731,0.111933,0.208871,,1.01882,0.658152,,
9-Aug-2013,0.63708,0.877782,0.00679487,0.000589425,0.0521399,0.112291,0.209466,0.713073,1.0195,0.656384,,
8-Aug-2013,0.634596,0.877324,0.0067895,0.000587738,0.0519279,0.111279,0.20845,0.713085,1.01858,0.65668,,
7-Aug-2013,0.632371,0.876371,0.00676608,0.000591167,0.0518689,0.110941,0.207621,0.711315,1.01753,0.658678,,
6-Aug-2013,0.635901,0.876483,0.00673471,0.000591241,0.0521968,0.111498,0.207914,0.711746,1.01363,0.660002,,
5-Aug-2013,,0.875337,0.00666414,0.00058671,0.0520896,0.111436,0.207826,0.709295,1.0134,0.660283,,
2-Aug-2013,0.63884,0.875681,0.00666443,0.000591443,0.0522634,0.111331,0.20597,0.707234,1.00455,0.663244,,
1-Aug-2013,0.640384,0.876262,0.00673136,0.000591309,0.0516936,0.111846,0.207137,,1.00397,0.662029,,
31-Jul-2013,0.642389,0.877247,0.006739,0.000593414,0.0514406,0.111532,0.206967,0.711637,1.00419,0.660826,,
30-Jul-2013,0.641388,0.876984,0.0067283,0.000595079,0.0517241,0.111406,0.207617,0.709948,1.01094,0.660181,,
29-Jul-2013,0.642589,0.874972,0.00674193,0.000593111,0.0517873,0.111313,0.206962,0.710825,1.01476,0.659361,,
26-Jul-2013,0.641337,0.87516,0.00664653,0.00059071,0.0519313,0.111287,0.207345,0.710288,1.01673,0.66,,
25-Jul-2013,0.644397,0.874808,0.00660717,0.00059477,0.0523953,0.11179,0.206152,0.706959,1.01264,0.662633,,
24-Jul-2013,0.642568,0.87651,0.00664909,0.000592671,0.05238,0.112596,0.208087,0.70734,1.0158,0.661717,,
23-Jul-2013,0.643346,0.873707,0.00666235,0.000592672,0.0529929,0.111784,0.207151,0.705667,1.01743,0.662904,,
22-Jul-2013,0.641119,0.872544,0.00663057,0.000589875,0.0529951,0.111536,0.206187,0.706229,1.01616,0.662725,,
19-Jul-2013,0.641388,0.872246,0.00659068,0.000592239,0.0529622,0.11103,0.205475,0.705071,1.01382,0.66467,,
18-Jul-2013,0.639605,0.870597,0.00666934,0.000594699,0.0532049,0.110855,0.205467,0.704527,1.01196,0.664933,,
17-Jul-2013,0.636749,0.871982,0.00668154,0.000593218,0.0529123,0.110692,0.204817,0.706859,1.01045,0.663811,,
16-Jul-2013,0.640018,0.872152,0.00665184,0.000592242,0.052641,0.11049,0.203101,0.705113,1.00419,0.664851,,
15-Jul-2013,0.640716,0.868132,,0.000594474,0.0523741,0.109461,0.202451,0.701333,1.00437,0.667178,,
12-Jul-2013,0.640998,0.868227,0.0067265,0.000592164,0.0519461,0.109722,0.200634,0.701553,1.00645,0.666125,,
11-Jul-2013,0.640917,0.868533,0.00674961,0.000584694,0.0517772,0.109538,0.200406,0.701484,1.00623,0.665849,,
10-Jul-2013,0.639168,0.860816,0.00664192,0.000586905,0.0518812,0.109588,0.199214,0.693108,1.00096,0.67183,,
9-Jul-2013,0.637985,0.863731,0.00664817,0.000583462,0.0522174,0.109333,0.200011,0.694221,0.998023,0.671798,,
8-Jul-2013,0.635139,0.863164,0.00662776,0.000588353,0.051964,0.10837,0.20006,0.696591,1.00127,0.671723,,
3-Jul-2013,0.634006,0.864579,0.00662527,0.0005889,0.051172,0.108952,0.199059,0.701467,1.01769,0.667165,,
2-Jul-2013,0.632655,0.867174,0.00668861,0.000585967,0.0513043,0.109491,0.200526,0.703024,1.0122,0.666186,,
1-Jul-2013,,0.867861,0.00669709,0.000581237,0.0515516,0.109877,0.200449,0.704509,1.01338,0.665691,,
28-Jun-2013,,0.869705,0.00672511,0.000578335,,0.110306,0.200426,0.70376,1.01273,0.664912,,
27-Jun-2013,0.63454,0.866625,0.00680305,0.000576555,0.0510614,0.109964,0.200054,0.703181,1.01638,0.664998,,
26-Jun-2013,0.634631,0.865308,0.00676987,0.000573199,0.0503772,0.108885,0.199884,0.705902,1.02038,0.664395,,
25-Jun-2013,0.629555,0.869275,0.00677085,0.000571991,0.0499797,0.108932,0.201538,0.708317,1.02243,0.661851,,
24-Jun-2013,0.629483,0.867564,0.00673751,0.000573703,0.049488,0.107905,0.20007,0.709212,1.01793,0.662971,,
21-Jun-2013,0.630591,0.870182,0.00679248,0.000576821,0.0492558,0.110023,0.20164,0.711607,1.02203,0.660229,,
20-Jun-2013,0.636163,0.872234,0.00681009,0.000583215,0.0493066,0.111112,0.202118,0.70778,1.02111,0.660783,,
19-Jun-2013,0.642765,0.877805,0.00685639,0.000579507,0.0508788,0.114349,0.206056,0.710719,1.02402,0.654785,,
18-Jun-2013,0.641777,0.876251,0.00691056,0.000580842,0.0508688,0.113895,0.206802,0.712705,1.02334,0.65519,,
17-Jun-2013,0.643885,0.873863,0.00692253,0.000580763,0.051442,0.114462,0.206569,0.709724,1.02921,0.655217,,
14-Jun-2013,0.644577,0.872658,0.00693065,0.000578063,0.0516866,0.114216,0.207236,0.709404,1.02629,0.655986,,
13-Jun-2013,0.644367,0.87256,0.00691632,0.000579315,0.0512723,0.113659,0.204788,0.711378,1.02695,0.655321,,
12-Jun-2013,0.644538,0.87304,0.00682114,0.000580011,0.0511949,0.1139,0.205474,0.708652,1.0298,0.657558,,
11-Jun-2013,0.646281,0.874107,0.00670973,0.000586116,0.0511122,0.113727,0.204515,0.709732,1.0234,0.65856,,
10-Jun-2013,0.648279,0.872325,0.00672165,0.000594207,0.0513644,0.114599,0.20503,0.704729,1.02633,0.660402,,
7-Jun-2013,0.644389,0.872403,0.00681783,0.000587849,0.0517343,0.114332,0.202157,0.710114,1.02478,0.657921,,
6-Jun-2013,0.647598,0.869738,0.00667685,,0.0513647,0.114726,0.203602,0.704058,1.02429,0.663011,,
5-Jun-2013,0.642486,0.868501,0.0066273,0.000592487,0.0518583,0.114201,0.205007,0.701702,1.02091,0.664652,,
4-Jun-2013,0.642412,0.870314,0.00666501,0.000589281,0.0522136,0.114552,0.204393,0.702715,1.01663,0.664768,,
3-Jun-2013,0.647662,0.866995,0.00663523,0.000591611,0.0521191,0.114122,0.202802,0.696821,1.01663,0.666509,,
31-May-2013,0.645338,0.86778,0.00660413,0.000591345,0.0521119,0.113972,0.202475,0.699827,1.0151,0.667215,,
30-May-2013,0.648078,0.864794,0.00660182,0.00059072,0.0522851,0.113505,,0.696304,1.01244,0.668104,,
29-May-2013,0.645521,0.867013,0.00654355,0.000594762,0.0529894,0.114081,0.203894,0.693109,1.00866,0.669405,,
28-May-2013,0.645718,0.866424,0.00658933,0.000595213,0.0534563,0.114713,0.206276,0.691669,1.01174,0.669674,,
24-May-2013,0.647894,0.865387,0.00653784,0.000595195,0.0534121,0.114947,0.206426,0.695096,1.01112,0.668821,,
23-May-2013,0.650274,0.864053,0.00650274,0.00060269,0.053736,0.114688,0.205736,0.693885,1.01148,0.670432,,
22-May-2013,0.648616,0.866119,0.00653231,0.000602224,0.054439,0.116024,0.207356,0.688106,1.01149,0.670215,,
21-May-2013,0.652963,0.863373,0.00654683,0.00060017,0.0543739,0.115016,0.20654,0.692304,1.01677,0.67105,,
20-May-2013,,0.862182,0.00652277,0.000601994,0.0544226,,0.207166,,1.01948,0.670802,,
17-May-2013,0.652947,0.862881,0.00655436,,,,0.206184,0.69447,1.02246,0.670511,,
16-May-2013,0.659985,0.864588,0.00656626,0.00060232,0.0548091,0.114728,0.206249,0.693633,1.02027,0.670743,,
15-May-2013,0.659574,0.863155,0.00656477,0.000604818,0.054858,0.114454,0.207478,0.689604,1.02017,0.670985,,
14-May-2013,0.658306,0.866927,0.00658566,0.000599362,0.0549902,0.114969,0.208778,0.697556,1.02058,0.668049,,
13-May-2013,0.660018,0.865489,0.00654835,0.000605066,0.0549326,0.114892,0.208151,0.698217,1.02554,0.667146,,
10-May-2013,0.658559,0.865942,0.00660516,0.000613362,0.0550585,0.11506,0.209261,0.69763,1.02676,0.666725,,
9-May-2013,0.659691,0.869307,0.00668964,0.000608138,0.0552115,,0.210714,,1.02991,0.661472,,
8-May-2013,0.660906,0.870097,0.00669794,0.000605508,0.055022,0.114622,0.209569,0.704709,1.02696,0.662426,,
7-May-2013,0.65913,0.868413,0.00669452,0.000605628,0.0548779,0.113673,0.208568,0.705073,1.02922,0.662557,,
6-May-2013,0.658631,0.869743,,0.000603301,0.0548071,0.11408,0.209686,0.708036,1.03106,0.663571,,
3-May-2013,0.656652,0.867937,,0.000601837,0.054765,0.114089,,0.709976,1.02949,0.66184,,
2-May-2013,0.655014,0.871201,0.00679337,0.000599212,0.0542438,0.114835,0.20972,0.71108,1.02859,0.660451,,
1-May-2013,0.654561,,0.00678724,,,,,,1.02765,0.660059,,
30-Apr-2013,0.657954,0.86627,0.00676837,0.000598043,0.05452,0.11387,0.208912,0.707776,1.02618,0.662691,,
29-Apr-2013,0.653566,0.868848,,0.000597354,0.054612,0.114188,0.208938,0.705403,1.02846,0.662585,,
26-Apr-2013,0.653669,0.864149,0.00672855,0.000596805,0.054692,0.113384,0.208115,0.704143,1.02755,0.664781,,
25-Apr-2013,0.6512,0.868294,0.00666901,0.000593132,0.0547577,0.113451,0.208805,0.703959,1.02496,0.663833,,
24-Apr-2013,0.648372,0.866041,0.00668217,0.000594428,0.0542387,0.112796,0.209244,0.704186,1.01726,0.665878,,
23-Apr-2013,0.649364,0.865372,0.00674274,0.000593905,0.0543858,0.112716,0.209419,0.708103,1.0152,0.666183,,
